news_url,title,text,source_name,date,topics,tickers
https://seekingalpha.com/article/4842234-why-metas-post-earnings-selloff-is-an-early-gift-rating-upgrade,Why Meta's Post-Earnings Selloff Is An Early Gift (Rating Upgrade),"Meta Platforms experienced a sharp share price drop post-Q3, despite robust digital advertising growth and a strong revenue beat. META's Q3 earnings were impacted by a one-time $15.9B tax charge and rising CapEx for AI infrastructure, pressuring margins and EPS. Core business fundamentals remain strong: ad prices and impressions are up, and AI-driven engagement continues to fuel revenue growth.",Seeking Alpha,"Tue, 11 Nov 2025 21:44:38 -0500","['earnings', 'paylimitwall']",META
https://www.wsj.com/tech/ai/meta-ai-pioneer-has-discussed-leaving-to-launch-a-startup-5fce6691,Meta AI Pioneer Has Discussed Leaving to Launch a Startup,"Yann LeCun, the company's chief AI scientist, has recruited associates and discussed funding options for startup idea.",WSJ,"Tue, 11 Nov 2025 18:14:00 -0500",['paywall'],META
https://www.pymnts.com/news/artificial-intelligence/2025/yann-lecun-exit-deals-blow-meta-ai-ambitions-amid-cost-pressures/?utm_source=snapi,LeCun's Exit Deals a Blow to Meta's AI Ambitions Amid Cost Pressures,"Meta Chief AI Scientist Yann LeCun is preparing to leave the company to launch a new venture focused on foundational artificial intelligence architectures, the Financial Times reported Tuesday (Nov. 11). Meta's Turbulence Sets the Stage LeCun's decision comes as Meta faces turbulence in its AI operations.",PYMNTS,"Tue, 11 Nov 2025 15:43:42 -0500",[],META
https://www.youtube.com/watch?v=KxU1xShP5B0,Latest Meta AI exit raises big questions for Zuckerberg's superintelligence push,CNBC's Deirdre Bosa reports on news regarding Meta.,CNBC Television,"Tue, 11 Nov 2025 13:32:36 -0500",['CEO'],META
https://www.youtube.com/watch?v=bdBfYYhSXLQ,Meta's chief AI scientist reportedly departing to launch own AI startup,CNBC's Deirdre Bosa joins 'Money Movers' with the details on a new AI top talent shake up at Meta.,CNBC Television,"Tue, 11 Nov 2025 12:48:09 -0500",[],META
https://www.proactiveinvestors.com/companies/news/1082274?SNAPI,Nebius inks $3B AI infrastructure deal with Meta Platforms,"Nebius Group NV (NASDAQ: NBIS) on Tuesday announced an agreement to deliver artificial intelligence (AI) compute infrastructure to Meta Platforms Inc (NASDAQ:META, ETR:FB2A, SIX:FB), valued at about $3 billion over five years.   In September, Nebius signed a similar $19.4 billion deal with Microsoft.",Proactive Investors,"Tue, 11 Nov 2025 11:07:07 -0500",[],META
https://nypost.com/2025/11/11/business/metas-top-ai-scientist-yann-lecun-to-depart-launch-own-startup-report/,Meta's top AI scientist Yann LeCun to depart as Mark Zuckerberg pushes ‘superintelligence',"Yann LeCun, 65, a Turing Award-winner considered a pioneer in AI development, has told colleagues he will leave Meta in the coming months, according to a report.",New York Post,"Tue, 11 Nov 2025 10:53:11 -0500",['CEO'],META
https://www.fool.com/investing/2025/11/11/meta-platforms-should-you-buy-the-post-earnings/,Meta Platforms Stock: Should You Buy the Post-Earnings Dip?,"Meta Platforms saw a sharp drop in earnings, but the adjusted results looked better. The company increased the lower end of its guidance for capital expenditures this year.",The Motley Fool,"Tue, 11 Nov 2025 10:15:00 -0500",['earnings'],META
https://techcrunch.com/2025/11/11/metas-chief-ai-scientist-yann-lecun-reportedly-plans-to-leave-to-build-his-own-startup/,Meta's chief AI scientist Yann LeCun reportedly plans to leave to build his own startup,"Meta may be about to lose one of its most renowned AI heads: Yann LeCun, a chief AI scientist at the company, is planning to leave the company to build his own startup, the Financial Times reported, citing anonymous sources.",TechCrunch,"Tue, 11 Nov 2025 09:58:45 -0500",[],META
https://www.forbes.com/sites/greatspeculations/2025/11/11/is-meta-stock-set-for-a-bounce/,Is META Stock Set For A Bounce?,Meta Platforms (NASDAQ: META) stock has fallen 16% since the company's Q3 results were reported on October 29. This decline was primarily driven by two factors that concerned investors: a one-time $15.93 billion tax charge and the announcement of higher-than-expected capital expenditures for its AI initiatives.,Forbes,"Tue, 11 Nov 2025 09:50:03 -0500",['paylimitwall'],META
https://www.youtube.com/watch?v=gc6-Inl_peQ,"Facebook co-founder Chris Hughes on U.S. industrial & tariff policies, AI data center investment","Chris Hughes, Economic Security Project co-chair and Facebook co-founder, joins 'Squawk Box' to discuss concerns over the Trump administration's industrial policy, government's role in data center investment, Trump administration's tariff policy, and more.",CNBC Television,"Tue, 11 Nov 2025 09:28:37 -0500",[],META
https://www.fool.com/investing/2025/11/11/why-wall-street-bearish-on-meta-1-key-reason/,Why Is Wall Street So Bearish on Meta? There's 1 Key Reason.,"Meta stock plunged after the company's most recent earnings report. It's spending heavily on AI, which is starting to worry investors.",The Motley Fool,"Tue, 11 Nov 2025 09:05:00 -0500",[],META
https://invezz.com/news/2025/11/11/yann-lecun-exit-meta-chief-ai-scientist-leaving-to-launch-ai-startup-ft-reports/?utm_source=snapi,"Yann LeCun exit: Meta chief AI scientist leaving to launch AI startup, FT reports","Yann LeCun, Meta's chief AI scientist and one of the world's most influential figures in artificial intelligence, is planning to leave the social media company to launch his own startup.",Invezz,"Tue, 11 Nov 2025 07:27:25 -0500",[],META
https://www.reuters.com/technology/ai-cloud-firm-nebius-signs-3-billion-deal-with-meta-posts-more-than-four-fold-2025-11-11/,"AI cloud firm Nebius signs $3 billion deal with Meta, posts more than four-fold rise in revenue","Nebius Group has signed a deal worth about $3 billion with Meta to provide the Facebook owner with AI infrastructure over a five-year period, the company said on Tuesday, after it reported a more than fourfold rise in third-quarter revenue.",Reuters,"Tue, 11 Nov 2025 07:03:53 -0500",['earnings'],META
https://www.reuters.com/technology/meta-chief-ai-scientist-yann-lecun-plans-exit-launch-startup-ft-reports-2025-11-11/,"Meta chief AI scientist Yann LeCun plans to exit to launch startup, FT reports","Meta's chief artificial intelligence scientist Yann LeCun is planning to leave the social media company to set up his own startup, the Financial Times reported on Tuesday, citing people familiar with the matter.",Reuters,"Tue, 11 Nov 2025 06:40:59 -0500",[],META
https://www.fool.com/investing/2025/11/11/3-no-brainer-ai-stocks-to-buy-right-now/,3 No-Brainer AI Stocks to Buy Right Now,AMD's GPU deals with OpenAI and Oracle have positioned it as a crucial player in the global AI infrastructure buildout. Microsoft is also focused on expanding its data center capacity and increasing Copilot adoption.,The Motley Fool,"Tue, 11 Nov 2025 05:57:00 -0500",['StocksToWatch'],META
https://finbold.com/meta-to-pay-dividends-on-december-26-heres-how-much-100-meta-shares-will-earn/?utm_source=snapi,Meta to pay dividends on December 26; Here's how much $100 META shares will earn,"Social media giant Meta Platforms (NASDAQ: META) is expected to make its next dividend payment on December 26, 2025, continuing its quarterly payout to shareholders.",Finbold,"Tue, 11 Nov 2025 03:08:25 -0500",['dividend'],META
https://seekingalpha.com/article/4841694-meta-im-not-sweating-a-drop-after-the-post-q3-earnings-selloff,Meta: I'm Not Sweating A Drop After The Post Q3 Earnings Selloff,"I see a market overreaction. Despite 26% YoY revenue growth to $51.24B, rising ad KPIs, and strong OCF, META sold off, leaving it the cheapest hyperscaler at ~25.6x forward P/E. The selloff stems from capex and buybacks: 2025 capex was raised to $70-$72B with an even bigger 2026 step-up, and buybacks slowed (none in September), signaling cash prioritization for infrastructure. Fundamentals look solid: $79.6B OCF in 9M 2025 (+26% YoY) with $48.3B capex (61% of OCF). Ads up 26%, with the Street expecting >20% growth in the next two quarters.",Seeking Alpha,"Tue, 11 Nov 2025 01:46:59 -0500","['earnings', 'paylimitwall']",META
https://www.zacks.com/commentary/2788850/making-sense-of-the-market-s-tech-worries?cid=CS-STOCKNEWSAPI-FT-earnings_preview-2788850,Making Sense of the Market's Tech Worries,"The recent pullback in leading artificial intelligence stocks has rekindled concerns about the group's stock price momentum and market leadership. The absence of economic data due to the government shutdown, at a time of economic vulnerabilities, is adding to market angst.",Zacks Investment Research,"Mon, 10 Nov 2025 15:29:21 -0500",[],META
https://seekingalpha.com/article/4841380-meta-plunge-looks-tempting-but-its-no-opportunity-downgrade,"Meta's Plunge Looks Tempting, But It's No Opportunity (Downgrade)","Meta Platforms, Inc.'s 20% stock plunge reflects a rational market re-pricing rather than an emotional selloff. Despite strong Q3 growth, Meta's topline expansion is clearly decelerating due to its already saturated user base. Future growth depends heavily on monetization per user, which faces natural limits and sustainability concerns.",Seeking Alpha,"Mon, 10 Nov 2025 12:47:24 -0500",['paylimitwall'],META
https://seekingalpha.com/article/4841340-meta-the-cheapest-stock-of-mag-7-group-with-ai-and-amp-ad-engines-roaring,Meta: The Cheapest Stock Of Mag 7 Group With AI & Ad Engines Roaring,"Meta Platforms (META) trades at a compelling valuation, now the cheapest among the Magnificent 7, with a forward P/E of 24. Despite a recent 18% stock drop due to high capex guidance, META's AI-driven ad revenue and double-digit growth remain strong tailwinds. META's current valuation shows only a 5% premium to the S&P 500, despite superior growth, margins, and a significant competitive moat.",Seeking Alpha,"Mon, 10 Nov 2025 11:37:17 -0500",['paylimitwall'],META
https://www.reuters.com/sustainability/boards-policy-regulation/critics-call-proposed-changes-landmark-eu-privacy-law-death-by-thousand-cuts-2025-11-10/,Critics call proposed changes to landmark EU privacy law 'death by a thousand cuts',"Privacy activists say proposed changes to Europe's landmark privacy law, including making it easier for Big Tech to harvest Europeans' personal data for AI training, would flout EU case law and gut the legislation.",Reuters,"Mon, 10 Nov 2025 10:04:20 -0500",[],META
https://www.forbes.com/sites/tylerroush/2025/11/10/nvidia-meta-more-lead-stock-rally-as-shutdown-deal-advances/,"Nvidia, Meta, More Lead Stock Rally As Shutdown Deal Advances","Nvidia, Meta and Alphabet headlined a broader market surge Monday after eight Senate Democrats joined Republicans to back a deal that would end the government shutdown, as Americans have expressed growing concerns about its potential impact on the economy.",Forbes,"Mon, 10 Nov 2025 10:00:06 -0500",['paylimitwall'],META
https://247wallst.com/investing/2025/11/10/bank-of-america-just-issued-a-stark-warning-the-ai-boom-is-hitting-a-cash-crunch/?utm_source=snapi,Bank of America Just Issued a Stark Warning: The AI Boom Is Hitting a Cash Crunch,Bank of America  just issued research that points to a potentially troubling shift in how major tech companies fund their artificial intelligence (AI) ambitions.,24/7 Wall Street,"Mon, 10 Nov 2025 09:24:22 -0500",[],META
https://www.cnbc.com/2025/11/10/majestic-labs-meta-google-ai-funding.html,"Former Google, Meta executives raise $100 million for high-capacity AI servers startup","Three former Meta and Google silicon executives on Monday announced they've raised $100 million to build technology they say will reduce cloud companies' spend on data center buildouts. Majestic Labs makes patent-pending server architecture that promises more memory capacity than is on the market today, according to the company.",CNBC,"Mon, 10 Nov 2025 09:00:01 -0500",[],META
https://www.fool.com/investing/2025/11/10/3-cheap-tech-stocks-to-buy-right-now/,3 Cheap Tech Stocks to Buy Right Now,Investors seem to appreciate the AI-driven potential of Google parent Alphabet. Increasing saturation in the social media space is driving a more AI-oriented focus for Meta Platforms.,The Motley Fool,"Mon, 10 Nov 2025 08:05:00 -0500",['StocksToWatch'],META
https://www.marketwatch.com/story/the-lone-bear-on-metas-stock-foresaw-its-struggles-and-sees-more-trouble-ahead-5e21c791,The lone bear on Meta's stock foresaw its struggles — and sees more trouble ahead,BNP Paribas's Stefan Slowinski warned about Meta's unchecked AI spending. Now he thinks the stock's recent selloff is just the beginning.,Market Watch,"Mon, 10 Nov 2025 07:00:00 -0500",['paylimitwall'],META
https://www.fool.com/investing/2025/11/10/got-500-2-top-growth-stocks-to-buy-that-could-doub/,Got $500? 2 Top Growth Stocks to Buy That Could Double Your Money,Alphabet's Google and Meta Platforms are two growth stocks with the potential to double in value in the next five years. These companies serve billions of users across their services every day.,The Motley Fool,"Mon, 10 Nov 2025 06:00:00 -0500",['StocksToWatch'],META
https://seekingalpha.com/article/4841135-meta-stock-no-need-to-worry-about-ai-capex,Meta: No Need To Worry About AI CapEx,"Meta underperformed the S&P due to investor concerns over rising CapEx for AI investments, echoing past Metaverse worries. There, however, is one key difference to the 2022 metaverse sell-off, making the company a compelling pick right now. By underlying the market growth rate and the compressed cash conversion caused by the AI CapEx, Meta looks nevertheless undervalued by 33%.",Seeking Alpha,"Mon, 10 Nov 2025 00:11:07 -0500",['paylimitwall'],META
https://www.fool.com/investing/2025/11/10/top-stocks-to-double-up-on-right-now/,Top Stocks to Double Up on Right Now,"Investors are concerned about Meta's capital expenditure plans. MercadoLibre is operating at a high level, yet the stock is slightly down.",The Motley Fool,"Mon, 10 Nov 2025 00:00:00 -0500",['StocksToWatch'],META
https://www.pymnts.com/meta/2025/meta-to-invest-600-billion-to-build-ai-data-centers-in-us/?utm_source=snapi,Meta to Invest $600 Billion to Build AI Data Centers in US,"Meta will invest $600 billion in the United States by 2028 to build artificial intelligence (AI) data centers. “As the importance of AI grows, so will the importance of data centers,” the company said in a Friday (Nov. 7) press release.",PYMNTS,"Sun, 09 Nov 2025 17:40:09 -0500",[],META
